"","id_policy","tarif"
"41254","A00037784-V01",222.42720260813
"41255","A00037785-V01",249.399258817967
"41256","A00037786-V01",216.155535637381
"41257","A00037787-V01",233.269628480671
"41258","A00037788-V01",207.859757033294
"41259","A00037789-V01",238.378951093514
"41260","A00037790-V01",246.727019754844
"41261","A00037791-V01",238.029642503989
"41262","A00037792-V01",223.387283334444
"41263","A00037793-V01",251.77728759844
"41264","A00037794-V01",246.7763491812
"41265","A00037795-V01",229.894520117329
"41266","A00037796-V01",218.422740317516
"41267","A00037797-V01",247.059306250324
"41268","A00037797-V02",240.559579668863
"41269","A00037798-V01",223.40787634969
"41270","A00037799-V01",234.073471524509
"41271","A00037800-V01",235.944513799393
"41272","A00037801-V01",218.675751398034
"41273","A00037801-V02",223.40787634969
"41274","A00037802-V01",240.045681547155
"41275","A00037803-V01",235.061593463759
"41276","A00037804-V01",230.455789025612
"41277","A00037805-V01",196.075862413679
"41278","A00037806-V01",225.524136070687
"41279","A00037807-V01",200.805808118706
"41280","A00037808-V01",225.473411376624
"41281","A00037809-V01",230.231890411705
"41282","A00037810-V01",232.913331023361
"41283","A00037811-V01",256.73304543762
"41284","A00037812-V01",235.069671414339
"41285","A00037813-V01",234.641938656392
"41286","A00037814-V01",229.737199242547
"41287","A00037815-V01",229.894520117329
"41288","A00037816-V01",222.753614611264
"41289","A00037816-V02",224.064059755798
"41290","A00037817-V01",230.07433866848
"41291","A00037817-V02",225.193664284007
"41292","A00037818-V01",229.444177686833
"41293","A00037819-V01",224.064059755798
"41294","A00037819-V02",240.193731940644
"41295","A00037820-V01",255.356841337626
"41296","A00037821-V01",234.760981429415
"41297","A00037822-V01",230.569755797114
"41298","A00037823-V01",253.022075621878
"41299","A00037824-V01",224.064059755798
"41300","A00037825-V01",225.193664284007
"41301","A00037826-V01",196.940354019778
"41302","A00037827-V01",228.437006928632
"41303","A00037828-V01",205.738092931623
"41304","A00037829-V01",257.570711224643
"41305","A00037829-V02",249.399258817967
"41306","A00037830-V01",202.855597473823
"41307","A00037831-V01",243.908636016738
"41308","A00037832-V01",218.947880910691
"41309","A00037833-V01",205.452780754756
"41310","A00037834-V01",201.373674692314
"41311","A00037835-V01",232.794899998496
"41312","A00037836-V01",224.064059755798
"41313","A00037837-V01",218.947880910691
"41314","A00037838-V01",196.258012034208
"41315","A00037838-V02",196.258012034208
"41316","A00037839-V01",233.57189849978
"41317","A00037840-V01",223.080505624135
"41318","A00037841-V01",228.8853725309
"41319","A00037842-V01",230.569755797114
"41320","A00037842-V02",238.548759480413
"41321","A00037843-V01",207.556276352346
"41322","A00037844-V01",229.107961667278
"41323","A00037845-V01",228.542121449175
"41324","A00037846-V01",222.647920723204
"41325","A00037847-V01",223.40787634969
"41326","A00037848-V01",235.253537857575
"41327","A00037849-V01",233.982982989427
"41328","A00037849-V02",253.76524050091
"41329","A00037850-V01",225.855092824837
"41330","A00037851-V01",230.07433866848
"41331","A00037852-V01",223.40787634969
"41332","A00037853-V01",230.118090641409
"41333","A00037854-V01",230.231890411705
"41334","A00037855-V01",257.948696339834
"41335","A00037856-V01",224.392873847409
"41336","A00037857-V01",233.914916215214
"41337","A00037858-V01",253.022075621878
"41338","A00037859-V01",191.375216147438
"41339","A00037860-V01",230.455789025612
"41340","A00037861-V01",238.734488222385
"41341","A00037862-V01",229.107961667278
"41342","A00037863-V01",227.132685785029
"41343","A00037864-V01",238.734488222385
"41344","A00037865-V01",235.57593299
"41345","A00037866-V01",205.929218525026
"41346","A00037867-V01",267.06893159181
"41347","A00037868-V01",223.080505624135
"41348","A00037869-V01",235.253537857575
"41349","A00037870-V01",243.869967998888
"41350","A00037871-V01",232.848008688565
"41351","A00037872-V01",240.912600942125
"41352","A00037873-V01",246.283542474671
"41353","A00037874-V01",218.135676169026
"41354","A00037875-V01",237.807456185909
"41355","A00037876-V01",227.799809531211
"41356","A00037877-V01",227.18378376562
"41357","A00037878-V01",251.368435566076
"41358","A00037879-V01",250.498851410147
"41359","A00037880-V01",208.888530302823
"41360","A00037881-V01",250.498851410147
"41361","A00037881-V02",232.955888640119
"41362","A00037882-V01",250.259033837319
"41363","A00037883-V01",215.693073186882
"41364","A00037884-V01",236.38353242255
"41365","A00037885-V01",229.571462958404
"41366","A00037886-V01",224.064059755798
"41367","A00037887-V01",227.872823803425
"41368","A00037888-V01",247.50116939792
"41369","A00037889-V01",222.647920723204
"41370","A00037890-V01",225.143013919373
"41371","A00037891-V01",235.414636245181
"41372","A00037892-V01",217.393365852366
"41373","A00037893-V01",234.073471524509
"41374","A00037894-V01",230.569755797114
"41375","A00037895-V01",234.37320320067
"41376","A00037896-V01",231.433392281873
"41377","A00037897-V01",224.534172771514
"41378","A00037898-V01",264.444204859571
"41379","A00037899-V01",197.1233067316
"41380","A00037900-V01",236.290762461763
"41381","A00037901-V01",223.046124347061
"41382","A00037902-V01",232.453773998092
"41383","A00037902-V02",237.726015122773
"41384","A00037903-V01",223.080505624135
"41385","A00037904-V01",220.235937169379
"41386","A00037905-V01",225.804293692266
"41387","A00037906-V01",239.855088263454
"41388","A00037907-V01",217.58095049785
"41389","A00037908-V01",236.452571126515
"41390","A00037909-V01",251.039944544239
"41391","A00037910-V01",239.250169598651
"41392","A00037911-V01",235.598772512491
"41393","A00037912-V01",235.061593463759
"41394","A00037913-V01",236.518926335971
"41395","A00037914-V01",265.793812010956
"41396","A00037915-V01",228.437006928632
"41397","A00037916-V01",218.242939982026
"41398","A00037917-V01",233.611951747834
"41399","A00037918-V01",228.207227257703
"41400","A00037919-V01",249.63410330295
"41401","A00037920-V01",224.064059755798
"41402","A00037921-V01",236.961811006366
"41403","A00037922-V01",207.362535084024
"41404","A00037923-V01",238.899584369113
"41405","A00037924-V01",232.113147866663
"41406","A00037925-V01",224.392873847409
"41407","A00037926-V01",232.113147866663
"41408","A00037927-V01",240.045681547155
"41409","A00037928-V01",230.050901459827
"41410","A00037929-V01",238.378951093514
"41411","A00037930-V01",217.393365852366
"41412","A00037931-V01",246.644963665495
"41413","A00037931-V02",228.437006928632
"41414","A00037932-V01",211.917582724453
"41415","A00037933-V01",201.669190635347
"41416","A00037934-V01",250.417545547616
"41417","A00037935-V01",232.614526735014
"41418","A00037936-V01",197.171777632034
"41419","A00037937-V01",241.94100544197
"41420","A00037938-V01",232.113147866663
"41421","A00037939-V01",228.8853725309
"41422","A00037940-V01",201.798592922162
"41423","A00037941-V01",201.965140248136
"41424","A00037942-V01",228.855644922576
"41425","A00037943-V01",191.375216147438
"41426","A00037944-V01",212.65323548798
"41427","A00037945-V01",200.805808118706
"41428","A00037946-V01",228.134105837017
"41429","A00037946-V02",235.001036485234
"41430","A00037947-V01",220.235937169379
"41431","A00037948-V01",248.236648944974
"41432","A00037949-V01",218.627045639332
"41433","A00037950-V01",238.743551391584
"41434","A00037950-V02",223.876612614666
"41435","A00037951-V01",212.540017365158
"41436","A00037952-V01",211.607049300351
"41437","A00037953-V01",231.905344300768
"41438","A00037954-V01",229.894520117329
"41439","A00037955-V01",224.722170473823
"41440","A00037956-V01",265.490502845365
"41441","A00037956-V02",252.281087140356
"41442","A00037957-V01",234.90880909225
"41443","A00037958-V01",217.783077812653
"41444","A00037959-V01",196.834452099423
"41445","A00037960-V01",224.863676754152
"41446","A00037961-V01",222.42720260813
"41447","A00037962-V01",276.662890410551
"41448","A00037963-V01",208.164791304591
"41449","A00037964-V01",240.284066737795
"41450","A00037965-V01",221.984645949244
"41451","A00037966-V01",257.748833507057
"41452","A00037967-V01",230.569755797114
"41453","A00037967-V02",239.960372458211
"41454","A00037968-V01",196.834452099423
"41455","A00037969-V01",237.686536611951
"41456","A00037970-V01",224.813100610028
"41457","A00037971-V01",228.877507097998
"41458","A00037972-V01",234.760981429415
"41459","A00037973-V01",202.261524167093
"41460","A00037974-V01",191.656059348811
"41461","A00037974-V02",191.656059348811
"41462","A00037975-V01",197.1233067316
"41463","A00037976-V01",234.717145964147
"41464","A00037977-V01",226.518464083354
"41465","A00037978-V01",252.106743449097
"41466","A00037978-V02",238.734488222385
"41467","A00037979-V01",196.075862413679
"41468","A00037980-V01",224.534172771514
"41469","A00037981-V01",243.820083901729
"41470","A00037982-V01",229.041067420088
"41471","A00037983-V01",221.544099339586
"41472","A00037984-V01",235.760107312042
"41473","A00037984-V02",227.132685785029
"41474","A00037985-V01",253.037770569079
"41475","A00037986-V01",233.229633924643
"41476","A00037986-V02",258.421976852686
"41477","A00037987-V01",200.341223869017
"41478","A00037988-V01",223.40787634969
"41479","A00037989-V01",235.061593463759
"41480","A00037990-V01",213.904260753724
"41481","A00037991-V01",228.542121449175
"41482","A00037992-V01",227.132685785029
"41483","A00037993-V01",228.207227257703
"41484","A00037994-V01",197.808657139073
"41485","A00037995-V01",234.641938656392
"41486","A00037996-V01",244.755342834675
"41487","A00037997-V01",228.437006928632
"41488","A00037998-V01",238.899584369113
"41489","A00037999-V01",227.53891036724
"41490","A00038000-V01",240.979952178974
"41491","A00038001-V01",253.022075621878
"41492","A00038002-V01",248.82224877719
"41493","A00038003-V01",236.76357388579
"41494","A00038004-V01",223.080505624135
"41495","A00038005-V01",207.251028781599
"41496","A00038006-V01",223.735727491907
"41497","A00038007-V01",237.05769371213
"41498","A00038008-V01",212.540017365158
"41499","A00038009-V01",224.534172771514
"41500","A00038010-V01",197.235795596159
"41501","A00038010-V02",205.864983802635
"41502","A00038011-V01",208.164791304591
"41503","A00038012-V01",244.89507810722
"41504","A00038013-V01",261.604222831906
"41505","A00038014-V01",235.414636245181
"41506","A00038015-V01",196.834452099423
"41507","A00038016-V01",223.40787634969
"41508","A00038017-V01",217.49685434665
"41509","A00038018-V01",191.656059348811
"41510","A00038019-V01",245.474227043901
"41511","A00038019-V02",232.794899998496
"41512","A00038020-V01",232.927806836899
"41513","A00038021-V01",191.094784479643
"41514","A00038022-V01",228.8853725309
"41515","A00038023-V01",223.548555026438
"41516","A00038024-V01",255.731577597929
"41517","A00038025-V01",233.297751493949
"41518","A00038026-V01",222.75733917035
"41519","A00038027-V01",229.154334572566
"41520","A00038028-V01",244.994155315838
"41521","A00038029-V01",196.651767477352
"41522","A00038030-V01",223.40787634969
"41523","A00038030-V02",228.8853725309
"41524","A00038031-V01",237.952383844786
"41525","A00038032-V01",234.37320320067
"41526","A00038033-V01",234.760981429415
"41527","A00038034-V01",231.773020871727
"41528","A00038035-V01",236.799565363203
"41529","A00038036-V01",196.264411892088
"41530","A00038037-V01",206.645184973472
"41531","A00038038-V01",233.607742637587
"41532","A00038039-V01",250.092128321541
"41533","A00038040-V01",238.035341693451
"41534","A00038041-V01",242.771621457491
"41535","A00038042-V01",226.531274468671
"41536","A00038043-V01",234.717145964147
"41537","A00038044-V01",259.825238305855
"41538","A00038044-V02",213.164280192448
"41539","A00038045-V01",248.965758287433
"41540","A00038046-V01",241.540544757858
"41541","A00038047-V01",230.793982982321
"41542","A00038048-V01",247.089091748742
"41543","A00038049-V01",257.748833507057
"41544","A00038050-V01",218.306680503929
"41545","A00038051-V01",223.708729743302
"41546","A00038052-V01",224.722170473823
"41547","A00038053-V01",225.524136070687
"41548","A00038054-V01",230.569755797114
"41549","A00038055-V01",191.094784479643
"41550","A00038056-V01",251.649585705962
"41551","A00038056-V02",225.524136070687
"41552","A00038057-V01",232.113147866663
"41553","A00038058-V01",228.772238321857
"41554","A00038059-V01",239.139374817474
"41555","A00038060-V01",235.691056878633
"41556","A00038061-V01",223.548555026438
"41557","A00038062-V01",233.640116031644
"41558","A00038063-V01",249.445146926257
"41559","A00038063-V02",237.807456185909
"41560","A00038064-V01",235.760107312042
"41561","A00038065-V01",233.387975028588
"41562","A00038066-V01",228.810680138234
"41563","A00038067-V01",196.258012034208
"41564","A00038068-V01",228.207227257703
"41565","A00038069-V01",232.794899998496
"41566","A00038070-V01",232.955888640119
"41567","A00038071-V01",237.405575966439
"41568","A00038072-V01",228.542121449175
"41569","A00038073-V01",206.578112949359
"41570","A00038073-V02",202.261524167093
"41571","A00038074-V01",211.296970916393
"41572","A00038075-V01",236.452571126515
"41573","A00038076-V01",205.563319554199
"41574","A00038076-V02",196.940354019778
"41575","A00038077-V01",243.95351388027
"41576","A00038078-V01",237.255527749734
"41577","A00038079-V01",236.106085357822
"41578","A00038080-V01",237.077612161409
"41579","A00038080-V02",227.132685785029
"41580","A00038081-V01",222.647920723204
"41581","A00038082-V01",237.927382335914
"41582","A00038083-V01",236.961811006366
"41583","A00038084-V01",223.080505624135
"41584","A00038085-V01",202.688315846525
"41585","A00038086-V01",238.802217654401
"41586","A00038087-V01",230.793982982321
"41587","A00038088-V01",202.261524167093
"41588","A00038089-V01",239.084831173266
"41589","A00038089-V02",232.614526735014
"41590","A00038090-V01",246.443908942232
"41591","A00038091-V01",191.094784479643
"41592","A00038092-V01",234.717145964147
"41593","A00038093-V01",225.685931142709
"41594","A00038094-V01",247.784957555618
"41595","A00038095-V01",238.035341693451
"41596","A00038096-V01",228.437006928632
"41597","A00038097-V01",201.669190635347
"41598","A00038098-V01",238.035341693451
"41599","A00038099-V01",251.737318839416
"41600","A00038099-V02",251.737318839416
"41601","A00038100-V01",224.064059755798
"41602","A00038101-V01",236.106085357822
"41603","A00038102-V01",213.590816151026
"41604","A00038103-V01",191.937314687687
"41605","A00038104-V01",247.50116939792
"41606","A00038105-V01",229.557644188505
"41607","A00038106-V01",201.100490717329
"41608","A00038107-V01",206.534064416034
"41609","A00038108-V01",191.375216147438
"41610","A00038109-V01",229.221261900815
"41611","A00038110-V01",229.444177686833
"41612","A00038111-V01",216.598089734114
"41613","A00038112-V01",241.586477196202
"41614","A00038113-V01",222.753614611264
"41615","A00038114-V01",244.177889966174
"41616","A00038115-V01",196.075862413679
"41617","A00038115-V02",229.894520117329
"41618","A00038116-V01",236.961811006366
"41619","A00038117-V01",197.1233067316
"41620","A00038117-V02",238.734488222385
"41621","A00038118-V01",200.805808118706
"41622","A00038118-V02",222.726735372282
"41623","A00038119-V01",234.717145964147
"41624","A00038120-V01",248.457637101687
"41625","A00038121-V01",222.753614611264
"41626","A00038122-V01",239.250169598651
"41627","A00038123-V01",233.611951747834
"41628","A00038124-V01",234.029764433711
"41629","A00038125-V01",239.952884264598
"41630","A00038126-V01",233.982982989427
"41631","A00038127-V01",226.863709198798
"41632","A00038128-V01",217.191600234315
"41633","A00038128-V02",233.982982989427
"41634","A00038129-V01",227.517176053384
"41635","A00038129-V02",252.018881567237
"41636","A00038130-V01",196.363603815208
"41637","A00038131-V01",227.799809531211
"41638","A00038132-V01",232.614526735014
"41639","A00038133-V01",245.92265089238
"41640","A00038134-V01",196.834452099423
"41641","A00038134-V02",196.258012034208
"41642","A00038135-V01",212.540017365158
"41643","A00038136-V01",228.990052989401
"41644","A00038137-V01",235.069671414339
"41645","A00038138-V01",210.207705986686
"41646","A00038139-V01",216.472743966887
"41647","A00038140-V01",206.948436859817
"41648","A00038141-V01",223.40787634969
"41649","A00038142-V01",196.651767477352
"41650","A00038142-V02",196.651767477352
"41651","A00038143-V01",242.651623508003
"41652","A00038144-V01",233.68682892474
"41653","A00038145-V01",206.040013660056
"41654","A00038146-V01",229.557644188505
"41655","A00038147-V01",227.466003086488
"41656","A00038148-V01",228.207227257703
"41657","A00038149-V01",235.57593299
"41658","A00038150-V01",224.392873847409
"41659","A00038151-V01",235.069671414339
"41660","A00038152-V01",196.546020740373
"41661","A00038153-V01",229.660231655865
"41662","A00038154-V01",229.557644188505
"41663","A00038155-V01",236.26785585607
"41664","A00038156-V01",243.908636016738
"41665","A00038156-V02",250.417545547616
"41666","A00038157-V01",236.799565363203
"41667","A00038158-V01",212.610743412254
"41668","A00038158-V02",223.080505624135
"41669","A00038159-V01",226.467515745892
"41670","A00038160-V01",227.53891036724
"41671","A00038161-V01",238.315055817523
"41672","A00038162-V01",241.812194298293
"41673","A00038163-V01",240.305015212127
"41674","A00038164-V01",213.861518699859
"41675","A00038165-V01",231.773020871727
"41676","A00038166-V01",246.283542474671
"41677","A00038167-V01",247.13849356605
"41678","A00038168-V01",254.588091592961
"41679","A00038169-V01",238.674084649494
"41680","A00038170-V01",219.426494666979
"41681","A00038171-V01",191.937314687687
"41682","A00038172-V01",244.794203053584
"41683","A00038172-V02",250.866458568412
"41684","A00038173-V01",208.582435500604
"41685","A00038174-V01",236.961811006366
"41686","A00038175-V01",229.107961667278
"41687","A00038176-V01",195.398988128888
"41688","A00038177-V01",239.693930614205
"41689","A00038178-V01",203.153288139092
"41690","A00038179-V01",230.118090641409
"41691","A00038180-V01",238.734488222385
"41692","A00038181-V01",217.178145337027
"41693","A00038182-V01",242.771621457491
"41694","A00038183-V01",212.228571856472
"41695","A00038184-V01",202.855597473823
"41696","A00038185-V01",243.48011315633
"41697","A00038186-V01",234.717145964147
"41698","A00038187-V01",224.722170473823
"41699","A00038188-V01",206.040013660056
"41700","A00038189-V01",244.435493874773
"41701","A00038190-V01",229.100900306271
"41702","A00038191-V01",227.863943342443
"41703","A00038192-V01",182.929185363501
"41704","A00038193-V01",238.029642503989
"41705","A00038194-V01",214.175360558649
"41706","A00038195-V01",227.799809531211
"41707","A00038196-V01",227.132685785029
"41708","A00038196-V02",226.016920198497
"41709","A00038197-V01",213.095092227856
"41710","A00038198-V01",237.807456185909
"41711","A00038199-V01",231.433392281873
"41712","A00038200-V01",225.127912921485
"41713","A00038201-V01",248.600936320274
"41714","A00038202-V01",247.104418673238
"41715","A00038203-V01",201.100490717329
"41716","A00038204-V01",246.7763491812
"41717","A00038205-V01",235.17718025473
"41718","A00038206-V01",231.433392281873
"41719","A00038206-V02",220.895295770347
"41720","A00038207-V01",239.084831173266
"41721","A00038208-V01",237.686536611951
"41722","A00038208-V02",220.571606854676
"41723","A00038209-V01",206.645184973472
"41724","A00038209-V02",202.261524167093
"41725","A00038210-V01",232.453773998092
"41726","A00038211-V01",201.675766948566
"41727","A00038212-V01",207.859757033294
"41728","A00038213-V01",243.55122450356
"41729","A00038214-V01",223.342646396108
"41730","A00038215-V01",250.866458568412
"41731","A00038215-V02",239.084831173266
"41732","A00038216-V01",227.53891036724
"41733","A00038216-V02",234.029764433711
"41734","A00038217-V01",197.229364063063
"41735","A00038218-V01",196.940354019778
"41736","A00038218-V02",202.261524167093
"41737","A00038219-V01",239.960372458211
"41738","A00038220-V01",233.387975028588
"41739","A00038221-V01",238.035341693451
"41740","A00038222-V01",239.804224970327
"41741","A00038223-V01",213.861518699859
"41742","A00038224-V01",248.236648944974
"41743","A00038225-V01",207.251028781599
"41744","A00038226-V01",200.805808118706
"41745","A00038227-V01",234.717145964147
"41746","A00038228-V01",238.734488222385
"41747","A00038229-V01",232.453773998092
"41748","A00038230-V01",233.611951747834
"41749","A00038231-V01",124.480333279885
"41750","A00038231-V02",234.601960418711
"41751","A00038231-V03",124.480333279885
"41752","A00038232-V01",196.651767477352
"41753","A00038233-V01",234.717145964147
"41754","A00038234-V01",262.50607304916
"41755","A00038235-V01",227.872823803425
"41756","A00038236-V01",243.918726199911
"41757","A00038237-V01",239.152659998249
"41758","A00038238-V01",234.298106097941
"41759","A00038239-V01",230.887369977754
"41760","A00038240-V01",233.297751493949
"41761","A00038241-V01",236.799565363203
"41762","A00038242-V01",242.06065197114
"41763","A00038243-V01",238.035341693451
"41764","A00038244-V01",224.534172771514
"41765","A00038245-V01",264.530064914307
"41766","A00038246-V01",241.104034544935
"41767","A00038246-V02",229.444177686833
"41768","A00038247-V01",232.453773998092
"41769","A00038248-V01",229.107961667278
"41770","A00038249-V01",240.559579668863
"41771","A00038250-V01",230.750102503097
"41772","A00038251-V01",211.917582724453
"41773","A00038252-V01",245.474227043901
"41774","A00038253-V01",236.984784892294
"41775","A00038254-V01",229.894520117329
"41776","A00038255-V01",233.297751493949
"41777","A00038256-V01",243.484679170931
"41778","A00038257-V01",231.433392281873
"41779","A00038258-V01",253.780981546593
"41780","A00038258-V02",262.300906918955
"41781","A00038258-V03",253.780981546593
"41782","A00038259-V01",231.773020871727
"41783","A00038260-V01",240.546216332227
"41784","A00038261-V01",196.546020740373
"41785","A00038262-V01",231.773020871727
"41786","A00038263-V01",228.8853725309
"41787","A00038264-V01",197.1233067316
"41788","A00038265-V01",260.460309027099
"41789","A00038266-V01",248.430814314958
"41790","A00038267-V01",236.637519244174
"41791","A00038268-V01",234.37320320067
"41792","A00038269-V01",235.796034369573
"41793","A00038270-V01",234.641938656392
"41794","A00038271-V01",229.557644188505
"41795","A00038271-V02",237.850156867886
"41796","A00038271-V03",224.695257626057
"41797","A00038272-V01",242.167053783993
"41798","A00038273-V01",240.636683695727
"41799","A00038274-V01",222.636649108052
"41800","A00038275-V01",236.984784892294
"41801","A00038276-V01",202.094732432856
"41802","A00038277-V01",230.231890411705
"41803","A00038277-V02",230.231890411705
"41804","A00038278-V01",191.937314687687
"41805","A00038279-V01",236.26785585607
"41806","A00038280-V01",234.709255352023
"41807","A00038281-V01",224.205151627528
"41808","A00038282-V01",258.885239081438
"41809","A00038283-V01",196.075862413679
"41810","A00038284-V01",232.166101025135
"41811","A00038285-V01",242.837971908607
"41812","A00038286-V01",230.793982982321
"41813","A00038286-V02",230.793982982321
"41814","A00038287-V01",201.965140248136
"41815","A00038288-V01",226.531274468671
"41816","A00038288-V02",251.000092835832
"41817","A00038289-V01",230.07433866848
"41818","A00038290-V01",232.453773998092
"41819","A00038291-V01",228.134105837017
"41820","A00038292-V01",249.684184569663
"41821","A00038293-V01",191.094784479643
"41822","A00038294-V01",201.100490717329
"41823","A00038294-V02",191.656059348811
"41824","A00038295-V01",230.793982982321
"41825","A00038296-V01",196.834452099423
"41826","A00038297-V01",205.738092931623
"41827","A00038298-V01",222.42720260813
"41828","A00038299-V01",218.306680503929
"41829","A00038300-V01",230.793982982321
"41830","A00038301-V01",228.8853725309
"41831","A00038302-V01",229.107961667278
"41832","A00038303-V01",206.040013660056
"41833","A00038304-V01",225.193664284007
"41834","A00038305-V01",226.799856910069
"41835","A00038306-V01",220.548535974292
"41836","A00038307-V01",243.007714856382
"41837","A00038308-V01",251.408345756881
"41838","A00038309-V01",230.231890411705
"41839","A00038310-V01",191.094784479643
"41840","A00038311-V01",236.799565363203
"41841","A00038312-V01",228.705442098151
"41842","A00038313-V01",243.840570551617
"41843","A00038314-V01",238.899584369113
"41844","A00038315-V01",228.207227257703
"41845","A00038315-V02",228.207227257703
"41846","A00038316-V01",220.882804100664
"41847","A00038317-V01",236.637519244174
"41848","A00038318-V01",223.080505624135
"41849","A00038319-V01",217.986784815569
"41850","A00038320-V01",227.197848142467
"41851","A00038321-V01",249.399258817967
"41852","A00038322-V01",197.1233067316
"41853","A00038323-V01",235.069671414339
"41854","A00038324-V01",229.780887103523
"41855","A00038325-V01",230.118090641409
"41856","A00038326-V01",248.19389339564
"41857","A00038327-V01",242.771621457491
"41858","A00038328-V01",240.305015212127
"41859","A00038329-V01",202.558343029562
"41860","A00038330-V01",253.76524050091
"41861","A00038331-V01",229.780887103523
"41862","A00038331-V02",239.841764062054
"41863","A00038332-V01",239.882823549828
"41864","A00038333-V01",212.610743412254
"41865","A00038334-V01",223.046124347061
"41866","A00038335-V01",197.1233067316
"41867","A00038336-V01",228.437006928632
"41868","A00038337-V01",113.105451439384
"41869","A00038338-V01",224.400191166519
"41870","A00038338-V02",224.392873847409
"41871","A00038339-V01",226.518464083354
"41872","A00038340-V01",221.196321056503
"41873","A00038340-V02",196.651767477352
"41874","A00038341-V01",229.894520117329
"41875","A00038342-V01",244.635153136985
"41876","A00038343-V01",234.298106097941
"41877","A00038344-V01",224.695053693091
"41878","A00038345-V01",196.546020740373
"41879","A00038345-V02",239.084831173266
"41880","A00038346-V01",246.004466676148
"41881","A00038347-V01",224.695053693091
"41882","A00038348-V01",224.722170473823
"41883","A00038349-V01",252.281087140356
"41884","A00038350-V01",226.34860011354
"41885","A00038351-V01",229.894520117329
"41886","A00038352-V01",251.752442967057
"41887","A00038353-V01",224.863676754152
"41888","A00038354-V01",234.41697443164
"41889","A00038354-V02",223.40787634969
"41890","A00038355-V01",257.748833507057
"41891","A00038356-V01",238.505933379944
"41892","A00038357-V01",231.433392281873
"41893","A00038358-V01",232.453773998092
"41894","A00038359-V01",218.627045639332
"41895","A00038360-V01",225.524136070687
"41896","A00038361-V01",234.641938656392
"41897","A00038362-V01",229.894520117329
"41898","A00038363-V01",229.107961667278
"41899","A00038364-V01",191.375216147438
"41900","A00038364-V02",190.714568982805
"41901","A00038365-V01",240.305015212127
"41902","A00038366-V01",191.375216147438
"41903","A00038367-V01",236.38353242255
"41904","A00038368-V01",236.961811006366
"41905","A00038369-V01",211.296970916393
"41906","A00038370-V01",212.851919920245
"41907","A00038371-V01",231.81151717801
"41908","A00038371-V02",232.955888640119
"41909","A00038372-V01",238.035341693451
"41910","A00038373-V01",240.989818119177
"41911","A00038373-V02",252.412829618773
"41912","A00038373-V03",228.207227257703
"41913","A00038374-V01",238.664783251193
"41914","A00038375-V01",235.598772512491
"41915","A00038376-V01",271.608716089126
"41916","A00038377-V01",222.753614611264
"41917","A00038378-V01",230.231890411705
"41918","A00038379-V01",227.53891036724
"41919","A00038380-V01",243.364328768948
"41920","A00038381-V01",223.735727491907
"41921","A00038382-V01",229.400553843863
"41922","A00038383-V01",187.147736954672
"41923","A00038384-V01",224.392873847409
"41924","A00038385-V01",227.53891036724
"41925","A00038386-V01",201.373674692314
"41926","A00038387-V01",234.298106097941
"41927","A00038388-V01",200.511557333221
"41928","A00038388-V02",196.200709215596
"41929","A00038389-V01",196.940354019778
"41930","A00038390-V01",201.100490717329
"41931","A00038391-V01",239.180314060376
"41932","A00038392-V01",227.466003086488
"41933","A00038393-V01",224.064059755798
"41934","A00038394-V01",235.760107312042
"41935","A00038395-V01",221.544099339586
"41936","A00038396-V01",235.105493257589
"41937","A00038397-V01",247.864377456709
"41938","A00038398-V01",233.611951747834
"41939","A00038399-V01",254.235924057899
"41940","A00038400-V01",229.107961667278
"41941","A00038401-V01",230.569755797114
"41942","A00038402-V01",234.029764433711
"41943","A00038403-V01",235.061593463759
"41944","A00038404-V01",238.035341693451
"41945","A00038405-V01",229.780887103523
"41946","A00038406-V01",215.255111846659
"41947","A00038407-V01",196.651767477352
"41948","A00038408-V01",232.955888640119
"41949","A00038409-V01",201.373674692314
"41950","A00038410-V01",225.355222269625
"41951","A00038411-V01",228.877507097998
"41952","A00038412-V01",243.67512765232
"41953","A00038413-V01",223.080505624135
"41954","A00038414-V01",233.914665348309
"41955","A00038415-V01",228.542121449175
"41956","A00038416-V01",228.877507097998
"41957","A00038417-V01",250.866458568412
"41958","A00038418-V01",227.799809531211
"41959","A00038419-V01",232.794899998496
"41960","A00038420-V01",240.636683695727
"41961","A00038421-V01",196.77698097359
"41962","A00038422-V01",232.453773998092
"41963","A00038423-V01",239.952884264598
"41964","A00038424-V01",227.53891036724
"41965","A00038425-V01",244.276677021965
"41966","A00038425-V02",234.029764433711
"41967","A00038426-V01",229.437105963276
"41968","A00038427-V01",224.029526892878
"41969","A00038428-V01",234.717145964147
"41970","A00038429-V01",201.798592922162
"41971","A00038430-V01",248.600936320274
"41972","A00038431-V01",231.433392281873
"41973","A00038432-V01",243.194336723334
"41974","A00038432-V02",224.064059755798
"41975","A00038433-V01",250.958463055976
"41976","A00038434-V01",229.859578146826
"41977","A00038435-V01",207.555169743958
"41978","A00038435-V02",196.546020740373
"41979","A00038436-V01",222.753614611264
"41980","A00038437-V01",229.557644188505
"41981","A00038438-V01",219.748503130086
"41982","A00038438-V02",229.894520117329
"41983","A00038439-V01",232.794899998496
"41984","A00038440-V01",228.356143664144
"41985","A00038441-V01",221.219459699623
"41986","A00038442-V01",212.610743412254
"41987","A00038443-V01",231.565521810782
"41988","A00038444-V01",246.82243680739
"41989","A00038445-V01",249.359720345082
